spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,31,-2,19,PA,2024-04-25,80,False,263306,¿Dónde Jugarán Los Niños?,1992-01-01,0.543,0.903,11,-6.658,0,0.039,0.0102,0.00585,0.0862,0.962,162.241,4
4Ofg5uuH7qqDIXpAJMpXZV,Rayando el Sol,Maná,45,0,5,PA,2024-04-25,76,False,250106,Falta Amor,1990-07-02,0.643,0.809,7,-3.275,1,0.028,0.45,1.22e-06,0.154,0.499,112.677,4
78DVpEWwmJFC25KGz8fJuE,Clavado en Un Bar,Maná,50,-1,0,PA,2024-04-25,77,False,310813,Sueños Líquidos,1997-01-01,0.634,0.854,11,-3.444,1,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,41,9,-6,NZ,2024-04-25,86,False,257800,Rumours (Super Deluxe),1977-02-04,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
4MNfkZ8dtva3cjJ2biqnDS,Ven Porque Te Necesito,Los Temerarios,32,-2,-13,NI,2024-04-25,78,False,175013,Internacionales Y Románticos,1989-01-01,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,4
4ylbpmTRMsG2OST1MqAZ9S,La Mujer Que Soñe,Los Temerarios,41,-3,-4,NI,2024-04-25,74,False,184666,Tu Última Canción,1996-06-01,0.549,0.46,1,-11.343,1,0.0291,0.337,2.55e-06,0.11,0.352,144.656,4
6Q0LyWaNDsLi6KefnEKAMd,Sen Evlisin,Gülden Karaböcek,21,-3,4,TR,2024-04-24,74,False,220360,"Ağlıyorsam Yaşıyorum - Gülden Karaböcek Klasikleri, Vol. 2",1987-08-26,0.566,0.513,2,-9.082,1,0.041,0.356,0.0,0.188,0.382,100.017,4
3tCCD2qQLdC99YkRwGPSsx,Kumralım,Yaşar,49,1,1,TR,2024-04-24,71,False,210840,Divane,1996-01-01,0.723,0.942,9,-7.141,0,0.169,0.435,0.0,0.151,0.66,114.943,4
4MNfkZ8dtva3cjJ2biqnDS,Ven Porque Te Necesito,Los Temerarios,49,1,-15,SV,2024-04-24,78,False,175013,Internacionales Y Románticos,1989-01-01,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,4
5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,29,21,21,PA,2024-04-24,80,False,263306,¿Dónde Jugarán Los Niños?,1992-01-01,0.543,0.903,11,-6.658,0,0.039,0.0102,0.00585,0.0862,0.962,162.241,4
